store_id,item_id,wm_yr_wk,sell_price
TX_3,FOODS_3_001,11353,2.5
TX_3,FOODS_3_001,11401,2.5
TX_3,FOODS_3_001,11402,2.5
TX_3,FOODS_3_001,11403,2.5
TX_3,FOODS_3_001,11404,2.5
TX_3,FOODS_3_001,11405,2.5
TX_3,FOODS_3_001,11406,2.5
TX_3,FOODS_3_001,11407,2.5
TX_3,FOODS_3_001,11408,2.5
TX_3,FOODS_3_001,11409,2.5
TX_3,FOODS_3_001,11410,2.5
TX_3,FOODS_3_001,11411,2.5
TX_3,FOODS_3_001,11412,2.5
TX_3,FOODS_3_001,11413,2.5
TX_3,FOODS_3_001,11414,2.5
TX_3,FOODS_3_001,11415,2.5
TX_3,FOODS_3_001,11416,2.5
TX_3,FOODS_3_001,11417,2.5
TX_3,FOODS_3_001,11418,2.5
TX_3,FOODS_3_001,11419,2.5
TX_3,FOODS_3_001,11420,2.5
TX_3,FOODS_3_001,11421,2.5
TX_3,FOODS_3_001,11422,2.5
TX_3,FOODS_3_001,11423,2.5
TX_3,FOODS_3_001,11424,2.5
TX_3,FOODS_3_001,11425,2.5
TX_3,FOODS_3_001,11426,2.5
TX_3,FOODS_3_001,11427,2.5
TX_3,FOODS_3_001,11428,2.5
TX_3,FOODS_3_001,11429,2.5
TX_3,FOODS_3_001,11430,2.5
TX_3,FOODS_3_001,11431,2.5
TX_3,FOODS_3_001,11432,2.5
TX_3,FOODS_3_001,11433,2.5
TX_3,FOODS_3_001,11434,2.5
TX_3,FOODS_3_001,11435,2.5
TX_3,FOODS_3_001,11436,2.5
TX_3,FOODS_3_001,11437,2.5
TX_3,FOODS_3_001,11438,2.5
TX_3,FOODS_3_001,11439,2.5
TX_3,FOODS_3_001,11440,2.5
TX_3,FOODS_3_001,11441,2.5
TX_3,FOODS_3_001,11442,2.5
TX_3,FOODS_3_001,11443,2.5
TX_3,FOODS_3_001,11444,2.5
TX_3,FOODS_3_001,11445,2.5
TX_3,FOODS_3_001,11446,2.5
TX_3,FOODS_3_001,11447,2.5
TX_3,FOODS_3_001,11448,2.5
TX_3,FOODS_3_001,11449,2.5
TX_3,FOODS_3_001,11450,2.5
TX_3,FOODS_3_001,11451,2.5
TX_3,FOODS_3_001,11452,2.5
TX_3,FOODS_3_001,11501,2.5
TX_3,FOODS_3_001,11502,2.5
TX_3,FOODS_3_001,11503,2.5
TX_3,FOODS_3_001,11504,2.5
TX_3,FOODS_3_001,11505,2.5
TX_3,FOODS_3_001,11506,2.5
TX_3,FOODS_3_001,11507,2.5
TX_3,FOODS_3_001,11508,2.5
TX_3,FOODS_3_001,11509,2.5
TX_3,FOODS_3_001,11510,2.5
TX_3,FOODS_3_001,11511,2.5
TX_3,FOODS_3_001,11512,2.5
TX_3,FOODS_3_001,11513,0.88
TX_3,FOODS_3_001,11514,2.5
TX_3,FOODS_3_001,11515,2.5
TX_3,FOODS_3_001,11516,2.5
TX_3,FOODS_3_001,11517,2.5
TX_3,FOODS_3_001,11518,2.5
TX_3,FOODS_3_001,11519,2.5
TX_3,FOODS_3_001,11520,2.5
TX_3,FOODS_3_001,11521,2.5
TX_3,FOODS_3_001,11522,2.5
TX_3,FOODS_3_001,11523,2.5
TX_3,FOODS_3_001,11524,2.5
TX_3,FOODS_3_001,11525,2.5
TX_3,FOODS_3_001,11526,2.5
TX_3,FOODS_3_001,11527,2.5
TX_3,FOODS_3_001,11528,2.5
TX_3,FOODS_3_001,11529,2.5
TX_3,FOODS_3_001,11530,2.5
TX_3,FOODS_3_001,11531,2.5
TX_3,FOODS_3_001,11532,2.5
TX_3,FOODS_3_001,11533,2.5
TX_3,FOODS_3_001,11534,2.5
TX_3,FOODS_3_001,11535,2.5
TX_3,FOODS_3_001,11536,2.5
TX_3,FOODS_3_001,11537,2.5
TX_3,FOODS_3_001,11538,2.5
TX_3,FOODS_3_001,11539,2.5
TX_3,FOODS_3_001,11540,2.5
TX_3,FOODS_3_001,11541,2.5
TX_3,FOODS_3_001,11542,2.5
TX_3,FOODS_3_001,11543,2.5
TX_3,FOODS_3_001,11544,2.5
TX_3,FOODS_3_001,11545,2.5
TX_3,FOODS_3_001,11546,2.5
TX_3,FOODS_3_001,11547,2.5
TX_3,FOODS_3_001,11548,2.5
TX_3,FOODS_3_001,11549,2.5
TX_3,FOODS_3_001,11550,2.5
TX_3,FOODS_3_001,11551,2.5
TX_3,FOODS_3_001,11552,2.5
TX_3,FOODS_3_001,11601,2.5
TX_3,FOODS_3_001,11602,2.5
TX_3,FOODS_3_001,11603,2.5
TX_3,FOODS_3_001,11604,2.5
TX_3,FOODS_3_001,11605,2.5
TX_3,FOODS_3_001,11606,2.5
TX_3,FOODS_3_001,11607,2.5
TX_3,FOODS_3_001,11608,2.5
TX_3,FOODS_3_001,11609,2.5
TX_3,FOODS_3_001,11610,2.5
TX_3,FOODS_3_001,11611,2.5
TX_3,FOODS_3_001,11612,2.5
TX_3,FOODS_3_001,11613,2.5
TX_3,FOODS_3_001,11614,2.5
TX_3,FOODS_3_001,11615,2.5
TX_3,FOODS_3_001,11616,2.5
TX_3,FOODS_3_001,11617,2.5
TX_3,FOODS_3_001,11618,2.5
TX_3,FOODS_3_001,11619,2.5
TX_3,FOODS_3_001,11620,2.5
TX_3,FOODS_3_001,11621,2.5
TX_3,FOODS_3_002,11339,2.5
TX_3,FOODS_3_002,11340,2.5
TX_3,FOODS_3_002,11341,2.5
TX_3,FOODS_3_002,11342,2.5
TX_3,FOODS_3_002,11343,2.5
TX_3,FOODS_3_002,11344,2.5
TX_3,FOODS_3_002,11345,2.5
TX_3,FOODS_3_002,11346,2.5
TX_3,FOODS_3_002,11347,2.5
TX_3,FOODS_3_002,11348,2.5
TX_3,FOODS_3_002,11349,2.5
TX_3,FOODS_3_002,11350,2.5
TX_3,FOODS_3_002,11351,2.5
TX_3,FOODS_3_002,11352,2.5
TX_3,FOODS_3_002,11353,2.5
TX_3,FOODS_3_002,11401,2.5
TX_3,FOODS_3_002,11402,2.5
TX_3,FOODS_3_002,11403,2.5
TX_3,FOODS_3_002,11404,2.5
TX_3,FOODS_3_002,11405,2.5
TX_3,FOODS_3_002,11406,2.5
TX_3,FOODS_3_002,11407,2.5
TX_3,FOODS_3_002,11408,2.5
TX_3,FOODS_3_002,11409,2.5
TX_3,FOODS_3_002,11410,2.5
TX_3,FOODS_3_002,11411,2.5
TX_3,FOODS_3_002,11412,2.5
TX_3,FOODS_3_002,11413,2.5
TX_3,FOODS_3_002,11414,2.5
TX_3,FOODS_3_002,11415,2.5
TX_3,FOODS_3_002,11416,2.5
TX_3,FOODS_3_002,11417,2.5
TX_3,FOODS_3_002,11418,2.5
TX_3,FOODS_3_002,11419,2.5
TX_3,FOODS_3_002,11420,2.5
TX_3,FOODS_3_002,11421,2.5
TX_3,FOODS_3_002,11422,2.5
TX_3,FOODS_3_002,11423,2.5
TX_3,FOODS_3_002,11424,2.5
TX_3,FOODS_3_002,11425,2.5
TX_3,FOODS_3_002,11426,2.5
TX_3,FOODS_3_002,11427,2.5
TX_3,FOODS_3_002,11428,2.5
TX_3,FOODS_3_002,11429,2.5
TX_3,FOODS_3_002,11430,2.5
TX_3,FOODS_3_002,11431,2.5
TX_3,FOODS_3_002,11432,2.5
TX_3,FOODS_3_002,11433,2.5
TX_3,FOODS_3_002,11434,2.5
TX_3,FOODS_3_002,11435,2.5
TX_3,FOODS_3_002,11436,2.5
TX_3,FOODS_3_002,11437,2.5
TX_3,FOODS_3_002,11438,2.5
TX_3,FOODS_3_002,11439,2.5
TX_3,FOODS_3_002,11440,2.5
TX_3,FOODS_3_002,11441,2.5
TX_3,FOODS_3_002,11442,2.5
TX_3,FOODS_3_002,11443,2.5
TX_3,FOODS_3_002,11444,2.5
TX_3,FOODS_3_002,11445,2.5
TX_3,FOODS_3_002,11446,2.5
TX_3,FOODS_3_002,11447,2.5
TX_3,FOODS_3_002,11448,2.5
TX_3,FOODS_3_002,11449,2.5
TX_3,FOODS_3_002,11450,2.5
TX_3,FOODS_3_002,11451,2.5
TX_3,FOODS_3_002,11452,2.5
TX_3,FOODS_3_002,11501,2.5
TX_3,FOODS_3_002,11502,2.5
TX_3,FOODS_3_002,11503,2.5
TX_3,FOODS_3_002,11504,2.5
TX_3,FOODS_3_002,11505,2.5
TX_3,FOODS_3_002,11506,2.5
TX_3,FOODS_3_002,11507,2.5
TX_3,FOODS_3_002,11508,2.5
TX_3,FOODS_3_002,11509,2.5
TX_3,FOODS_3_002,11510,2.5
TX_3,FOODS_3_002,11511,2.5
TX_3,FOODS_3_002,11512,2.5
TX_3,FOODS_3_002,11513,2.5
TX_3,FOODS_3_002,11514,2.5
TX_3,FOODS_3_002,11515,2.5
TX_3,FOODS_3_002,11516,2.5
TX_3,FOODS_3_002,11517,2.5
TX_3,FOODS_3_002,11518,2.5
TX_3,FOODS_3_002,11519,2.5
TX_3,FOODS_3_002,11520,2.5
TX_3,FOODS_3_002,11521,2.5
TX_3,FOODS_3_002,11522,2.5
TX_3,FOODS_3_002,11523,2.5
TX_3,FOODS_3_002,11524,2.5
TX_3,FOODS_3_002,11525,2.5
TX_3,FOODS_3_002,11526,2.5
TX_3,FOODS_3_002,11527,2.5
TX_3,FOODS_3_002,11528,2.5
TX_3,FOODS_3_002,11529,2.5
TX_3,FOODS_3_002,11530,2.5
TX_3,FOODS_3_002,11531,2.5
TX_3,FOODS_3_002,11532,2.5
TX_3,FOODS_3_002,11533,2.5
TX_3,FOODS_3_002,11534,2.5
TX_3,FOODS_3_002,11535,2.5
TX_3,FOODS_3_002,11536,2.5
TX_3,FOODS_3_002,11537,2.5
TX_3,FOODS_3_002,11538,2.5
TX_3,FOODS_3_002,11539,2.5
TX_3,FOODS_3_002,11540,2.5
TX_3,FOODS_3_002,11541,2.5
TX_3,FOODS_3_002,11542,2.5
TX_3,FOODS_3_002,11543,2.5
TX_3,FOODS_3_002,11544,2.5
TX_3,FOODS_3_002,11545,2.5
TX_3,FOODS_3_002,11546,2.5
TX_3,FOODS_3_002,11547,2.5
TX_3,FOODS_3_002,11548,2.5
TX_3,FOODS_3_002,11549,2.5
TX_3,FOODS_3_002,11550,2.5
TX_3,FOODS_3_002,11551,2.5
TX_3,FOODS_3_002,11552,2.5
TX_3,FOODS_3_002,11601,2.5
TX_3,FOODS_3_002,11602,2.5
TX_3,FOODS_3_002,11603,2.5
TX_3,FOODS_3_002,11604,2.5
TX_3,FOODS_3_002,11605,2.5
TX_3,FOODS_3_002,11606,2.56
TX_3,FOODS_3_002,11607,2.56
TX_3,FOODS_3_002,11608,2.56
TX_3,FOODS_3_002,11609,2.56
TX_3,FOODS_3_002,11610,2.56
TX_3,FOODS_3_002,11611,2.56
TX_3,FOODS_3_002,11612,2.56
TX_3,FOODS_3_002,11613,2.56
TX_3,FOODS_3_002,11614,2.56
TX_3,FOODS_3_002,11615,2.56
TX_3,FOODS_3_002,11616,2.56
TX_3,FOODS_3_002,11617,2.56
TX_3,FOODS_3_002,11618,2.56
TX_3,FOODS_3_002,11619,2.56
TX_3,FOODS_3_002,11620,2.56
TX_3,FOODS_3_002,11621,2.56
TX_3,FOODS_3_003,11451,3.98
TX_3,FOODS_3_003,11452,3.98
TX_3,FOODS_3_003,11501,3.98
TX_3,FOODS_3_003,11502,3.98
TX_3,FOODS_3_003,11503,3.98
TX_3,FOODS_3_003,11504,3.98
TX_3,FOODS_3_003,11505,3.98
TX_3,FOODS_3_003,11506,3.98
TX_3,FOODS_3_003,11507,3.98
TX_3,FOODS_3_003,11508,3.98
TX_3,FOODS_3_003,11509,3.98
TX_3,FOODS_3_003,11510,3.98
TX_3,FOODS_3_003,11511,3.98
TX_3,FOODS_3_003,11512,3.98
TX_3,FOODS_3_003,11513,3.98
TX_3,FOODS_3_003,11514,3.98
TX_3,FOODS_3_003,11515,3.98
TX_3,FOODS_3_003,11516,3.98
TX_3,FOODS_3_003,11517,3.98
TX_3,FOODS_3_003,11518,3.98
TX_3,FOODS_3_003,11519,3.98
TX_3,FOODS_3_003,11520,3.98
TX_3,FOODS_3_003,11521,3.98
TX_3,FOODS_3_003,11522,3.98
TX_3,FOODS_3_003,11523,1.98
TX_3,FOODS_3_003,11524,3.98
TX_3,FOODS_3_003,11525,3.98
TX_3,FOODS_3_003,11526,3.98
TX_3,FOODS_3_003,11527,3.98
TX_3,FOODS_3_003,11528,3.98
TX_3,FOODS_3_003,11529,3.98
TX_3,FOODS_3_003,11530,3.98
TX_3,FOODS_3_003,11531,3.98
TX_3,FOODS_3_003,11532,3.98
TX_3,FOODS_3_003,11533,3.98
TX_3,FOODS_3_003,11534,3.98
TX_3,FOODS_3_003,11535,3.98
TX_3,FOODS_3_003,11536,3.98
TX_3,FOODS_3_003,11537,3.98
TX_3,FOODS_3_003,11538,3.98
TX_3,FOODS_3_003,11539,3.98
TX_3,FOODS_3_003,11540,3.98
TX_3,FOODS_3_003,11541,3.98
TX_3,FOODS_3_003,11542,3.98
TX_3,FOODS_3_003,11543,3.98
TX_3,FOODS_3_003,11544,3.98
TX_3,FOODS_3_003,11545,3.98
TX_3,FOODS_3_003,11546,3.98
TX_3,FOODS_3_003,11547,3.98
TX_3,FOODS_3_003,11548,3.98
TX_3,FOODS_3_003,11549,3.98
TX_3,FOODS_3_003,11550,3.98
TX_3,FOODS_3_003,11551,3.98
TX_3,FOODS_3_003,11552,3.98
TX_3,FOODS_3_003,11601,3.98
TX_3,FOODS_3_003,11602,3.98
TX_3,FOODS_3_003,11603,3.98
TX_3,FOODS_3_003,11604,3.98
TX_3,FOODS_3_003,11605,3.98
TX_3,FOODS_3_003,11606,3.64
TX_3,FOODS_3_003,11607,3.64
TX_3,FOODS_3_003,11608,3.64
TX_3,FOODS_3_003,11609,3.64
TX_3,FOODS_3_003,11610,3.64
TX_3,FOODS_3_003,11611,3.64
TX_3,FOODS_3_003,11612,3.64
TX_3,FOODS_3_003,11613,3.64
TX_3,FOODS_3_003,11614,3.64
TX_3,FOODS_3_003,11615,3.64
TX_3,FOODS_3_003,11616,3.64
TX_3,FOODS_3_003,11617,3.64
TX_3,FOODS_3_003,11618,3.64
TX_3,FOODS_3_003,11619,3.64
TX_3,FOODS_3_003,11620,3.64
TX_3,FOODS_3_003,11621,3.64
TX_3,FOODS_3_004,11319,4.27
TX_3,FOODS_3_004,11320,4.27
TX_3,FOODS_3_004,11321,4.27
TX_3,FOODS_3_004,11322,4.27
TX_3,FOODS_3_004,11323,4.27
TX_3,FOODS_3_004,11324,4.27
TX_3,FOODS_3_004,11325,4.27
TX_3,FOODS_3_004,11326,4.27
TX_3,FOODS_3_004,11327,4.27
TX_3,FOODS_3_004,11328,4.27
TX_3,FOODS_3_004,11329,4.27
TX_3,FOODS_3_004,11330,4.27
TX_3,FOODS_3_004,11331,4.27
TX_3,FOODS_3_004,11332,4.27
TX_3,FOODS_3_004,11333,4.27
TX_3,FOODS_3_004,11334,4.27
TX_3,FOODS_3_004,11335,4.27
TX_3,FOODS_3_004,11336,4.27
TX_3,FOODS_3_004,11337,4.27
TX_3,FOODS_3_004,11338,4.27
TX_3,FOODS_3_004,11339,4.27
TX_3,FOODS_3_004,11340,4.27
TX_3,FOODS_3_004,11341,4.27
TX_3,FOODS_3_004,11342,4.27
TX_3,FOODS_3_004,11343,4.27
TX_3,FOODS_3_004,11344,4.27
TX_3,FOODS_3_004,11345,4.27
TX_3,FOODS_3_004,11346,4.27
TX_3,FOODS_3_004,11347,4.27
TX_3,FOODS_3_004,11348,4.27
TX_3,FOODS_3_004,11349,4.27
TX_3,FOODS_3_004,11350,4.27
TX_3,FOODS_3_004,11351,4.27
TX_3,FOODS_3_004,11352,4.27
TX_3,FOODS_3_004,11353,4.27
TX_3,FOODS_3_004,11401,4.27
TX_3,FOODS_3_004,11402,4.27
TX_3,FOODS_3_004,11403,4.27
TX_3,FOODS_3_004,11404,4.27
TX_3,FOODS_3_004,11405,4.27
TX_3,FOODS_3_004,11406,4.27
TX_3,FOODS_3_004,11407,4.27
TX_3,FOODS_3_004,11408,4.27
TX_3,FOODS_3_004,11409,4.27
TX_3,FOODS_3_004,11410,4.27
TX_3,FOODS_3_004,11411,4.27
TX_3,FOODS_3_004,11412,4.27
TX_3,FOODS_3_004,11413,4.27
TX_3,FOODS_3_004,11414,4.27
TX_3,FOODS_3_004,11415,4.27
TX_3,FOODS_3_004,11416,4.27
TX_3,FOODS_3_004,11417,4.27
TX_3,FOODS_3_004,11418,4.27
TX_3,FOODS_3_004,11419,4.27
TX_3,FOODS_3_004,11420,4.27
TX_3,FOODS_3_004,11421,4.27
TX_3,FOODS_3_004,11422,4.27
TX_3,FOODS_3_004,11423,4.27
TX_3,FOODS_3_004,11424,4.27
TX_3,FOODS_3_004,11425,4.27
TX_3,FOODS_3_004,11426,4.27
TX_3,FOODS_3_004,11427,4.27
TX_3,FOODS_3_004,11428,4.27
TX_3,FOODS_3_004,11429,4.27
TX_3,FOODS_3_004,11430,4.27
TX_3,FOODS_3_004,11431,4.27
TX_3,FOODS_3_004,11432,4.27
TX_3,FOODS_3_004,11433,4.27
TX_3,FOODS_3_004,11434,4.27
TX_3,FOODS_3_004,11435,4.27
TX_3,FOODS_3_004,11436,4.27
TX_3,FOODS_3_004,11437,4.27
TX_3,FOODS_3_004,11438,4.27
TX_3,FOODS_3_004,11439,4.27
TX_3,FOODS_3_004,11440,4.27
TX_3,FOODS_3_004,11441,4.27
TX_3,FOODS_3_004,11442,4.27
TX_3,FOODS_3_004,11443,4.27
TX_3,FOODS_3_004,11444,4.27
TX_3,FOODS_3_004,11445,4.27
TX_3,FOODS_3_004,11446,4.27
TX_3,FOODS_3_004,11447,4.27
TX_3,FOODS_3_004,11448,4.27
TX_3,FOODS_3_004,11449,4.98
TX_3,FOODS_3_004,11450,4.98
TX_3,FOODS_3_004,11451,4.98
TX_3,FOODS_3_004,11452,4.98
TX_3,FOODS_3_004,11501,4.98
TX_3,FOODS_3_004,11502,4.98
TX_3,FOODS_3_004,11503,5.98
TX_3,FOODS_3_004,11504,5.98
TX_3,FOODS_3_004,11505,5.98
TX_3,FOODS_3_004,11506,5.98
TX_3,FOODS_3_004,11507,5.98
TX_3,FOODS_3_004,11508,5.98
TX_3,FOODS_3_004,11509,5.98
TX_3,FOODS_3_004,11510,5.98
TX_3,FOODS_3_004,11511,5.98
TX_3,FOODS_3_004,11512,5.98
TX_3,FOODS_3_004,11513,5.98
TX_3,FOODS_3_004,11514,5.98
TX_3,FOODS_3_004,11515,5.98
TX_3,FOODS_3_004,11516,5.98
TX_3,FOODS_3_004,11517,5.98
TX_3,FOODS_3_004,11518,5.98
TX_3,FOODS_3_004,11519,5.98
TX_3,FOODS_3_004,11520,5.98
TX_3,FOODS_3_004,11521,5.98
TX_3,FOODS_3_004,11522,5.98
TX_3,FOODS_3_004,11523,5.98
TX_3,FOODS_3_004,11524,5.98
TX_3,FOODS_3_004,11525,5.98
TX_3,FOODS_3_004,11526,5.98
TX_3,FOODS_3_004,11527,5.98
TX_3,FOODS_3_004,11528,5.98
TX_3,FOODS_3_004,11529,5.98
TX_3,FOODS_3_004,11530,5.98
TX_3,FOODS_3_004,11531,5.98
TX_3,FOODS_3_004,11532,5.98
TX_3,FOODS_3_004,11533,5.98
TX_3,FOODS_3_004,11534,5.98
TX_3,FOODS_3_004,11535,5.98
TX_3,FOODS_3_004,11536,5.98
TX_3,FOODS_3_004,11537,5.98
TX_3,FOODS_3_004,11538,5.98
TX_3,FOODS_3_004,11539,5.98
TX_3,FOODS_3_004,11540,5.98
TX_3,FOODS_3_004,11541,5.98
TX_3,FOODS_3_004,11542,5.98
TX_3,FOODS_3_004,11543,5.98
TX_3,FOODS_3_004,11544,5.98
TX_3,FOODS_3_004,11545,5.98
TX_3,FOODS_3_004,11546,5.98
TX_3,FOODS_3_004,11547,5.98
TX_3,FOODS_3_004,11548,5.98
TX_3,FOODS_3_004,11549,5.98
TX_3,FOODS_3_004,11550,5.98
TX_3,FOODS_3_004,11551,5.98
TX_3,FOODS_3_004,11552,5.98
TX_3,FOODS_3_004,11601,5.98
TX_3,FOODS_3_004,11602,5.98
TX_3,FOODS_3_004,11603,5.98
TX_3,FOODS_3_004,11604,5.98
TX_3,FOODS_3_004,11605,5.98
TX_3,FOODS_3_004,11606,5.98
TX_3,FOODS_3_004,11607,5.98
TX_3,FOODS_3_004,11608,5.98
TX_3,FOODS_3_004,11609,5.98
TX_3,FOODS_3_004,11610,5.98
TX_3,FOODS_3_004,11611,5.98
TX_3,FOODS_3_004,11612,5.98
TX_3,FOODS_3_004,11613,5.98
TX_3,FOODS_3_004,11614,5.98
TX_3,FOODS_3_004,11615,5.98
TX_3,FOODS_3_004,11616,5.98
TX_3,FOODS_3_004,11617,5.98
TX_3,FOODS_3_004,11618,5.98
TX_3,FOODS_3_004,11619,5.98
TX_3,FOODS_3_004,11620,5.98
TX_3,FOODS_3_004,11621,5.98
TX_3,FOODS_3_005,11101,1.68
TX_3,FOODS_3_005,11102,1.68
TX_3,FOODS_3_005,11103,1.98
TX_3,FOODS_3_005,11104,1.98
TX_3,FOODS_3_005,11105,1.98
TX_3,FOODS_3_005,11106,1.98
TX_3,FOODS_3_005,11107,1.98
